distance
107
109
106
108
107
105
107
108
107
105
105
106
103
105
106
106
108
106
107
110
104
109
107
107
105
108
107
105
107
106
108
106
104
109
109
106
106
109
109
108
107
103
106
107
106
104
107
105
106
108
103
105
108
105
106
103
107
107
107
106
110
106
104
106
104
107
106
106
106
105
105
110
107
105
106
105
108
104
106
108
103
106
104
106
105
107
104
109
103
105
105
103
105
108
108
108
104
107
104
106
106
107
105
106
105
107
102
104
104
105
104
106
104
105
104
107
104
105
109
104
106
107
107
106
107
106
103
103
105
107
109
103
103
105
103
105
105
107
106
105
106
105
108
106
106
104
108
104
103
107
107
105
105
107
107
104
106
106
108
107
108
105
105
106
107
107
107
104
107
105
105
107
106
104
108
105
107
105
105
106
107
103
107
107
107
105
103
106
105
107
107
108
106
106
106
106
104
105
104
104
106
108
108
108
106
106
105
108
108
105
103
108
106
108
105
106
109
106
104
106
104
108
105
104
104
102
104
109
107
109
105
103
107
107
104
105
105
104
106
105
105
108
109
104
107
105
107
105
104
105
104
105
104
105
107
106
105
103
106
104
105
106
106
105
105
107
108
106
106
105
105
105
108
105
105
107
107
109
106
105
106
104
109
106
105
107
105
105
107
105
106
106
105
106
104
105
105
109
104
106
