distance
184
181
185
182
178
180
183
177
181
183
179
179
179
182
180
181
184
179
179
183
182
180
184
182
184
177
184
182
183
182
181
184
183
180
177
184
181
177
181
180
180
186
179
183
185
180
183
182
182
182
185
182
180
180
181
183
180
184
183
183
181
183
182
184
183
181
183
181
183
179
180
180
184
184
183
180
181
179
181
177
179
184
181
180
180
180
184
185
181
181
182
180
182
180
182
182
181
181
180
180
181
182
182
181
184
184
181
183
184
184
182
181
181
180
181
182
181
181
181
181
177
178
176
179
179
177
181
180
182
180
179
179
178
179
181
184
180
175
180
179
182
181
182
180
182
179
180
183
178
183
180
179
177
179
176
174
180
182
178
179
179
178
181
179
178
179
177
180
182
180
181
181
176
177
180
183
180
181
180
181
181
179
180
178
178
181
181
178
179
178
182
179
179
179
180
177
180
177
183
179
182
180
181
179
180
178
179
178
181
178
180
181
179
177
180
179
178
178
179
177
179
180
179
182
182
179
181
181
177
185
179
180
177
182
181
178
179
179
177
175
182
177
177
182
175
178
177
181
178
181
179
182
180
180
176
178
180
179
178
179
180
181
179
181
177
181
180
178
184
180
178
183
180
177
179
183
179
174
177
181
180
174
176
178
176
177
180
184
177
178
176
176
179
179
181
179
174
182
176
176
