distance
52
50
51
49
50
52
49
51
50
51
49
49
49
54
49
50
50
50
51
50
50
50
48
50
48
49
50
48
49
50
51
49
50
49
48
49
49
51
50
49
48
49
49
51
51
51
51
50
50
51
50
51
51
49
49
49
47
51
50
48
51
49
51
50
51
48
49
50
51
48
48
49
49
49
50
49
50
50
49
50
48
52
50
53
52
50
50
48
52
50
51
50
50
48
51
52
53
53
50
48
52
50
51
50
52
49
50
52
50
50
49
50
49
53
49
51
51
51
50
49
49
50
48
50
52
52
51
50
49
51
49
52
50
48
52
50
52
50
52
51
49
51
51
48
49
49
52
47
51
51
49
51
50
50
53
50
52
51
50
50
50
51
49
50
51
48
52
50
50
50
50
51
47
50
51
49
52
51
52
49
49
48
53
49
50
50
52
50
50
50
51
51
49
49
50
50
47
50
52
50
50
52
51
50
51
50
51
49
50
51
51
51
48
51
49
51
53
49
50
49
50
51
50
50
51
52
51
50
51
53
51
49
51
52
51
52
51
52
50
50
52
51
49
51
51
49
51
53
51
50
51
50
52
50
50
51
48
50
48
50
50
51
51
52
51
48
52
48
50
50
51
48
51
52
50
51
49
51
53
51
51
48
50
49
49
52
51
51
51
50
49
52
50
49
50
50
50
51
52
49
