distance
75
75
76
76
76
73
75
75
74
73
76
75
76
77
78
76
74
75
74
77
77
76
74
74
78
76
74
77
74
77
75
74
75
75
75
77
77
74
76
75
74
75
77
74
74
76
75
74
75
73
77
74
76
75
76
76
77
75
74
75
74
74
76
74
74
75
75
75
74
75
75
75
74
77
74
74
72
75
75
74
75
77
73
75
73
76
77
73
77
75
76
75
74
73
77
76
74
77
74
75
75
73
75
76
76
75
75
74
74
75
75
75
77
74
78
76
77
76
75
75
74
74
75
75
76
75
76
76
76
72
75
78
75
75
75
73
75
77
77
76
76
74
75
74
75
75
76
74
73
74
75
75
73
76
75
76
75
76
75
73
76
75
75
74
76
77
73
78
74
74
73
76
74
74
77
75
73
75
77
77
77
75
75
76
76
74
75
75
75
74
76
76
77
75
74
76
74
76
73
72
76
73
76
74
76
77
77
75
76
76
76
75
75
76
76
76
75
75
74
78
74
75
77
78
75
76
76
75
76
75
77
74
74
76
76
74
75
77
75
74
75
78
76
74
76
75
74
76
76
74
75
75
75
74
76
76
74
76
75
77
77
75
76
74
76
76
77
77
75
76
76
76
75
76
76
77
74
73
75
75
76
76
77
75
75
75
75
72
75
74
78
76
74
77
75
77
74
77
74
77
