distance
138
137
133
134
135
137
136
134
136
135
136
136
136
136
132
134
134
135
134
134
134
132
136
134
135
137
133
136
137
137
136
134
134
132
133
134
134
135
134
136
134
136
138
136
135
135
133
136
137
138
136
136
132
137
134
134
133
135
136
134
136
134
134
137
132
135
137
137
132
132
135
135
133
135
135
134
134
135
134
134
137
135
133
132
135
135
134
137
137
133
135
139
134
133
138
136
131
134
135
135
132
134
132
134
133
136
134
136
133
132
134
136
132
132
135
136
134
135
133
137
137
136
135
132
136
133
132
133
134
131
133
132
135
132
135
135
135
134
132
134
135
132
134
134
130
134
137
136
135
132
136
136
133
135
134
133
136
133
138
134
133
136
135
137
135
134
134
137
136
134
134
134
134
135
136
136
136
134
134
133
136
135
132
133
135
135
133
135
136
135
132
135
134
134
138
138
133
136
134
133
136
135
137
135
138
134
136
135
135
138
134
133
134
135
135
137
132
134
136
134
134
137
134
135
134
136
136
133
135
131
134
134
136
134
134
137
132
136
133
134
136
136
135
133
131
132
136
137
136
134
134
133
133
133
135
134
133
133
136
134
135
134
133
136
136
134
132
135
133
132
134
139
135
133
135
135
135
138
135
137
135
138
135
135
136
134
132
136
134
135
133
134
135
134
136
138
136
136
133
137
