distance
141
143
140
140
138
138
139
142
141
141
142
140
141
141
139
139
141
140
139
140
138
138
141
139
140
141
141
143
139
141
142
141
141
142
137
142
140
141
138
140
140
140
141
143
141
142
139
140
141
142
141
142
138
138
141
136
140
140
142
142
140
140
141
140
141
140
140
140
141
137
138
138
141
138
140
137
141
142
142
139
139
143
140
140
141
139
139
139
141
138
137
143
141
141
139
140
142
144
139
141
139
140
140
135
141
139
137
139
139
142
138
139
142
140
137
139
138
140
141
141
142
142
141
142
140
137
142
140
143
141
142
140
140
140
140
142
140
141
138
139
142
140
139
139
141
140
142
143
140
141
140
139
137
142
140
143
141
141
138
139
140
141
137
136
142
143
138
139
142
140
139
143
142
143
143
141
140
139
140
138
139
140
141
141
139
142
141
142
142
139
141
141
136
141
142
141
141
141
141
140
142
140
140
140
139
141
141
142
138
140
141
140
140
140
142
142
143
137
141
141
141
139
140
140
138
142
143
141
140
141
140
140
138
142
139
139
140
140
141
139
141
140
141
139
140
138
141
138
139
140
142
142
136
141
135
139
139
140
141
142
139
138
140
141
140
141
143
141
142
140
141
141
140
141
139
137
141
140
141
137
139
137
141
140
139
138
138
138
138
141
137
141
136
141
138
142
139
139
140
138
