distance
101
98
99
97
101
102
101
99
98
97
99
100
98
100
99
100
97
98
98
99
101
100
101
102
100
102
101
98
97
99
101
98
101
102
99
97
100
99
100
99
97
101
99
100
96
100
100
98
99
97
98
99
101
98
98
99
99
98
99
99
97
102
99
96
101
100
99
101
99
99
100
99
99
101
99
99
100
100
98
100
98
104
99
101
100
96
103
100
100
103
101
98
102
100
101
97
101
100
100
102
97
100
101
101
98
98
100
100
100
101
99
100
100
99
98
101
101
101
96
100
99
100
98
99
99
98
99
99
103
99
103
99
99
98
101
102
100
99
99
101
100
99
99
95
101
100
99
100
99
103
99
98
99
99
103
99
101
100
98
99
102
101
101
101
102
100
99
101
101
98
104
102
98
97
99
99
101
99
99
99
98
99
98
100
99
101
100
100
99
103
104
99
101
102
100
101
99
102
99
99
100
100
99
100
102
102
103
98
103
98
102
102
100
99
104
99
99
101
98
102
101
100
100
102
100
98
100
102
100
101
103
102
100
98
98
102
98
98
99
102
101
101
101
100
98
101
100
103
101
101
101
100
99
99
99
99
100
96
100
98
101
102
101
103
100
102
101
100
101
99
99
102
100
100
107
102
97
100
99
99
102
101
97
101
103
101
101
101
100
99
96
99
102
98
99
100
102
101
100
100
