distance
169
170
167
165
167
166
172
171
165
169
167
171
167
167
172
170
171
166
170
169
170
170
167
168
169
170
167
168
173
166
168
169
167
168
167
170
166
169
164
165
166
168
168
172
168
169
169
169
168
168
168
169
167
171
171
171
167
167
168
167
165
168
171
169
170
165
169
164
170
168
171
168
171
165
169
169
166
164
169
169
168
167
167
171
173
167
169
168
169
170
168
169
171
170
170
168
169
170
168
166
168
171
167
167
167
168
170
170
168
166
167
166
169
170
170
166
171
171
169
168
171
170
167
167
166
169
172
167
166
169
168
173
170
169
169
170
168
167
166
170
168
168
168
168
167
170
167
168
167
171
171
169
169
170
169
170
168
172
169
170
169
168
169
169
166
165
166
168
168
167
171
167
168
165
169
170
166
169
165
165
169
172
169
168
173
171
168
171
165
165
166
166
172
167
164
170
166
173
168
172
168
168
168
169
168
168
168
171
172
168
172
169
168
169
172
172
171
169
171
170
168
171
169
170
168
172
174
170
172
172
174
171
170
171
172
171
170
172
170
171
167
172
171
171
170
170
171
167
171
170
172
169
170
169
168
174
173
167
168
171
171
170
171
172
170
169
172
170
168
170
175
168
172
170
172
169
171
172
169
170
169
170
170
175
171
173
170
170
172
169
169
171
170
170
170
171
173
172
172
169
