distance
124
121
120
120
120
120
120
122
119
119
120
120
122
120
122
124
119
121
121
120
118
120
119
121
122
122
121
122
118
121
120
118
121
121
118
121
121
119
121
121
120
121
119
122
121
121
121
122
120
120
121
121
118
122
118
123
119
120
117
121
121
120
120
122
119
120
120
121
123
120
119
119
120
120
119
120
117
122
119
122
119
120
121
121
118
121
118
121
122
121
120
121
124
121
120
118
121
123
123
119
119
121
118
119
121
117
118
119
121
122
121
120
119
120
121
121
121
122
121
119
120
118
122
120
122
121
122
120
122
119
118
121
120
120
121
117
118
122
120
121
121
121
121
121
123
121
120
121
122
123
120
121
120
117
120
121
121
120
118
118
121
121
122
119
122
121
119
120
118
124
121
121
122
118
120
120
118
119
120
121
119
119
120
119
120
121
119
118
122
119
120
120
119
120
120
120
121
121
120
119
122
122
122
118
120
119
119
121
121
121
118
120
119
121
121
123
120
121
122
123
121
122
120
119
121
120
122
121
122
121
124
119
121
123
122
118
120
120
119
122
122
123
122
119
120
119
118
120
120
121
120
121
121
121
120
122
119
121
119
124
122
123
121
122
120
119
120
123
122
123
119
121
120
122
121
123
120
121
118
119
119
120
119
120
120
120
122
119
121
120
121
122
122
121
120
120
118
119
120
123
